id,created_at,author_id,text,clean_text,code
1266897410413834241,2020-05-31 01:00:55+00:00,965453253466034176,"@NBCNews Wisconsin or Iowa? All those leftists...

Yeah, right. Bwaaahahahaha!!!","Wisconsin or Iowa? All those leftists...

Yeah, right. Bwaaahahahaha!!!",-1
1266898546239963136,2020-05-31 01:05:25+00:00,143929703,@NBCNews All Thugs,All Thugs,-1
1266898996305551361,2020-05-31 01:07:13+00:00,1276297232,@NBCNews @ava We gave white people the okay to help and the coming to sabotage,We gave white people the okay to help and the coming to sabotage,-1
1266899293597728770,2020-05-31 01:08:24+00:00,1213941542454300672,@NBCNews @jack All the Patriots in America are armed with the second amendment and waiting,All the Patriots in America are armed with the second amendment and waiting,-1
1266899298710667264,2020-05-31 01:08:25+00:00,1238159715856723969,@NBCNews Hold them without bail as they are flight risk.,Hold them without bail as they are flight risk.,-1
1266899362623508480,2020-05-31 01:08:40+00:00,574608880,"@NBCNews Every single person they TARGETED for arrest was from out of state, he might've mentioned.

Cellphone GPS anyone?","Every single person they TARGETED for arrest was from out of state, he might've mentioned.

Cellphone GPS anyone?",-1
1266899651774554113,2020-05-31 01:09:49+00:00,184140091,@NBCNews And that was wrong 🙄,And that was wrong 🙄,-1
1266899730891751424,2020-05-31 01:10:08+00:00,863464696086765568,@NBCNews Sad. they're destroying my state with their hatred. Shame,Sad. they're destroying my state with their hatred. Shame,-1
1266900043740712960,2020-05-31 01:11:22+00:00,1213941542454300672,"@NBCNews @jack I have my knights my bishops I have my rook,and my king, sorry but Jezebel doesn't play on my bird,your move boy","I have my knights my bishops I have my rook,and my king, sorry but Jezebel doesn't play on my bird,your move boy",-1
1266900142982148096,2020-05-31 01:11:46+00:00,22843952,@NBCNews Good luck with that,Good luck with that,-1
1266900619018854401,2020-05-31 01:13:40+00:00,1213941542454300672,"@NBCNews @jack You wanted to know what I use instead of a queen,My Heavy war mace followed up with the sword of truth,your move kid","You wanted to know what I use instead of a queen,My Heavy war mace followed up with the sword of truth,your move kid",-1
1266900664497647617,2020-05-31 01:13:50+00:00,1182863724274769920,"@NBCNews Yes, they were all neo-Nazis and white supremacists. Any insinuation that antifa had anything to do with this is merely conspiracy theory, CNN said antifa had nothing to do with it, They should know since their building was attacked by media hating Trumpsters.","Yes, they were all neo-Nazis and white supremacists. Any insinuation that antifa had anything to do with this is merely conspiracy theory, CNN said antifa had nothing to do with it, They should know since their building was attacked by media hating Trumpsters.",-1
1266900798145024000,2020-05-31 01:14:22+00:00,21546951,@NBCNews @scottEweinberg He's now walking back on this saying the police gave him incorrect numbers,He's now walking back on this saying the police gave him incorrect numbers,-1
1266901130975555586,2020-05-31 01:15:42+00:00,2891647423,@NBCNews Verbally he paces himself like Obama,Verbally he paces himself like Obama,-1
1266901298663784448,2020-05-31 01:16:22+00:00,76355474,@NBCNews Good.,Good.,-1
1266901719268671489,2020-05-31 01:18:02+00:00,1213941542454300672,"@NBCNews @jack Is that it the Hollywood ring of pedophiles, Jimmy almost sounds like Timmy Timmy from south Park, Jimmy Jimmy","Is that it the Hollywood ring of pedophiles, Jimmy almost sounds like Timmy Timmy from south Park, Jimmy Jimmy",-1
1266904685375565824,2020-05-31 01:29:49+00:00,2226930889,@NBCNews Why does it matter where they're from? Is justice confined by state boundaries?,Why does it matter where they're from? Is justice confined by state boundaries?,-1
1266904870809985024,2020-05-31 01:30:33+00:00,240433799,@NBCNews @AjKFAN @AjKFAN why retweet this? He already came out and said he was wrong.,why retweet this? He already came out and said he was wrong.,-1
1266904944617107462,2020-05-31 01:30:51+00:00,3010497756,@NBCNews You be know what it is all ya have to is spit it out,You be know what it is all ya have to is spit it out,-1
1266905514052661249,2020-05-31 01:33:07+00:00,1208853373048557569,@NBCNews Hmmm interesting https://t.co/DH8hPw1b8n,Hmmm interesting https://t.co/DH8hPw1b8n,-1
1266905919050313733,2020-05-31 01:34:43+00:00,1142574862575132672,@NBCNews Others have looked up the arrest records and it turns out that 39 out of 45 had Minnesota addresses. Well I believe antifa is involved they're not all from out of town.,Others have looked up the arrest records and it turns out that 39 out of 45 had Minnesota addresses. Well I believe antifa is involved they're not all from out of town.,-1
1266905949715005447,2020-05-31 01:34:51+00:00,82636302,"@NBCNews I thought the Mayor gave an excellent, passionate speech calling for calm this morning....but I've seen another post that contradicts this and said jail reports show 80% of those arrested had a Minnesota address. ??","I thought the Mayor gave an excellent, passionate speech calling for calm this morning....but I've seen another post that contradicts this and said jail reports show 80% of those arrested had a Minnesota address. ??",-1
1266906485751050240,2020-05-31 01:36:58+00:00,34050288,@NBCNews It was @GOP,It was,-1
1266906629766647808,2020-05-31 01:37:33+00:00,1242234799412019201,"@NBCNews One of the popular chants is “no justice, no peace”!  Arrest all the cops while this investigation continues on the late beloved George Floyd. Also bring justice by prosecuting all the arsons, vandals and thieves destroying our country!!!","One of the popular chants is “no justice, no peace”!  Arrest all the cops while this investigation continues on the late beloved George Floyd. Also bring justice by prosecuting all the arsons, vandals and thieves destroying our country!!!",-1
1266906775158169600,2020-05-31 01:38:07+00:00,306948449,"@NBCNews @OmarKelly ask who paid and order them to go there and you will be surprised, no white supremacists, but big @DNC donors behind this.","ask who paid and order them to go there and you will be surprised, no white supremacists, but big  donors behind this.",-1
1266906804728061952,2020-05-31 01:38:14+00:00,14226380,@NBCNews Now tell us about all the ones you didn’t arrest because they flashed badges.,Now tell us about all the ones you didn’t arrest because they flashed badges.,-1
1266906897145348096,2020-05-31 01:38:36+00:00,1390749720,@NBCNews @carlquintanilla Right....,Right....,-1
1266908599596482564,2020-05-31 01:45:22+00:00,1177203566257364992,"@NBCNews So this is an admission that ""contact tracing"" is a law enforcement tactic?","So this is an admission that ""contact tracing"" is a law enforcement tactic?",-1
1266909143530536960,2020-05-31 01:47:32+00:00,426720855,@NBCNews What is that creature beside him?,What is that creature beside him?,-1
1266909210111082501,2020-05-31 01:47:48+00:00,81119223,@NBCNews That's not what contact tracing is. You can say that you're irradiating them but that doesn't make it so.,That's not what contact tracing is. You can say that you're irradiating them but that doesn't make it so.,-1
1266909411454287873,2020-05-31 01:48:36+00:00,1122591453924839424,"@NBCNews delete this - it's not accurate
https://t.co/6pcghS2Ioz","delete this - it's not accurate
https://t.co/6pcghS2Ioz",-1
1266910921722605568,2020-05-31 01:54:36+00:00,1097626855639781377,"@NBCNews Hmm, seems like a way to build a database of protesters 🤷‍♂️","Hmm, seems like a way to build a database of protesters 🤷‍♂️",-1
1266911002974662664,2020-05-31 01:54:55+00:00,38433277,@NBCNews Now mayor Melvin Carter says he was in error when he made this statement.,Now mayor Melvin Carter says he was in error when he made this statement.,-1
1266911105173110787,2020-05-31 01:55:20+00:00,877724975129645064,@NBCNews White MOFOS looting vandalizing then leaving to make it look like local black citizens doings FUCK THAT SHIT,White MOFOS looting vandalizing then leaving to make it look like local black citizens doings FUCK THAT SHIT,-1
1266911584355414016,2020-05-31 01:57:14+00:00,21137103,"@NBCNews I'm not really sure how undermining public health by using ""contact tracing"" for a blatantly sinister purpose is ""public safety""","I'm not really sure how undermining public health by using ""contact tracing"" for a blatantly sinister purpose is ""public safety""",-1
1266911898823524355,2020-05-31 01:58:29+00:00,746256148064538624,@NBCNews @RealOmarNavarro Not 100 percent correct..  Check record when being booked.  Many arrested and booked gave state address.,Not 100 percent correct..  Check record when being booked.  Many arrested and booked gave state address.,-1
1266912353586688010,2020-05-31 02:00:17+00:00,57529994,@NBCNews George Soros left wing Antifa thugs strike again,George Soros left wing Antifa thugs strike again,-1
1266912538459090946,2020-05-31 02:01:01+00:00,31054493,@NBCNews I read this was a mistake-is this true? @NBCNewsPR,I read this was a mistake-is this true?,-1
1266913335699812353,2020-05-31 02:04:11+00:00,2269651700,@NBCNews WHAAAAAT THE HEEELLLLLLL!!!!,WHAAAAAT THE HEEELLLLLLL!!!!,-1
1266913438166638594,2020-05-31 02:04:36+00:00,480949535,@NBCNews You suck! Unprovoked shots fired into peaceful protests? You are a trump sucker.,You suck! Unprovoked shots fired into peaceful protests? You are a trump sucker.,-1
1266915129746219012,2020-05-31 02:11:19+00:00,1183190175129767938,@NBCNews “Contact Tracing” is a public health measure. It is not the law enforcement technique otherwise known as “investigation.” They’re not interchangeable ideas and we don’t need public health officials mistrusted like police during a global pandemic.,“Contact Tracing” is a public health measure. It is not the law enforcement technique otherwise known as “investigation.” They’re not interchangeable ideas and we don’t need public health officials mistrusted like police during a global pandemic.,-1
1266915489541914624,2020-05-31 02:12:45+00:00,1468488092,"@NBCNews This sounds like some guilt by association shit.

The US continues to become more and more repressive.

The US is the evil empire.","This sounds like some guilt by association shit.

The US continues to become more and more repressive.

The US is the evil empire.",-1
1266918502339878914,2020-05-31 02:24:43+00:00,2466670099,@NBCNews And all of this is because you hired murderer cops who didn't need to be hired they only took the job to kill people how many more people got to be killed that didn't do anything to deserve that,And all of this is because you hired murderer cops who didn't need to be hired they only took the job to kill people how many more people got to be killed that didn't do anything to deserve that,-1
1266918907530457088,2020-05-31 02:26:20+00:00,1122930504,@NBCNews Or they could just ask the AG where the command and control is!,Or they could just ask the AG where the command and control is!,-1
1266918910701572096,2020-05-31 02:26:21+00:00,1231061971988078593,@NBCNews White supremacist? Really? How about Antifa idiots?,White supremacist? Really? How about Antifa idiots?,-1
1266919103849213956,2020-05-31 02:27:07+00:00,2466670099,@NBCNews We all know all four of them are guilty of first-degree murder why is the 3 still out and all four need to be in jail because they are a group of killers and they're liars who in the hell gave them badges,We all know all four of them are guilty of first-degree murder why is the 3 still out and all four need to be in jail because they are a group of killers and they're liars who in the hell gave them badges,-1
1266919452635004928,2020-05-31 02:28:30+00:00,1219630830198427651,@NBCNews George Orwell was right. We are so f’ed.,George Orwell was right. We are so f’ed.,-1
1266919518066094081,2020-05-31 02:28:45+00:00,2466670099,@NBCNews Once that video tape was shown all four of them should have been locked up immediately and all of this rioting could have been avoided,Once that video tape was shown all four of them should have been locked up immediately and all of this rioting could have been avoided,-1
1266920087660793858,2020-05-31 02:31:01+00:00,1133366858453663745,@NBCNews @RealOmarNavarro Check teen vogue. It’s encouraging protesting and has all the groups listed right there,Check teen vogue. It’s encouraging protesting and has all the groups listed right there,-1
1266920565484503044,2020-05-31 02:32:55+00:00,280549618,@NBCNews Why aren’t you arresting the protesters. I live on the edge of downtown. The police are just following the protesters around and telling them to move back. ARREST THEM.  Once again Walz fails to protect the good people of this State.,Why aren’t you arresting the protesters. I live on the edge of downtown. The police are just following the protesters around and telling them to move back. ARREST THEM.  Once again Walz fails to protect the good people of this State.,-1
1266920748557512705,2020-05-31 02:33:39+00:00,82383649,@NBCNews It's Antifa.  He seems to ignore that name.,It's Antifa.  He seems to ignore that name.,-1
1266921730435682309,2020-05-31 02:37:33+00:00,90860166,@NBCNews Go check the court records,Go check the court records,-1
1266922110271848449,2020-05-31 02:39:04+00:00,17502297,"@NBCNews Sorry, but the county jail records are online, and they tell a different story.","Sorry, but the county jail records are online, and they tell a different story.",-1
1266922616574619649,2020-05-31 02:41:04+00:00,936774275733782531,@NBCNews Contact tracing? interesting. NOW we know what contact tracing is really about. I guess we can't wear masks now?,Contact tracing? interesting. NOW we know what contact tracing is really about. I guess we can't wear masks now?,-1
1266923032292950016,2020-05-31 02:42:43+00:00,5854302,@NBCNews Provocateurs and anarchists operating using genuinely aggrieved people as a shield. ugh.,Provocateurs and anarchists operating using genuinely aggrieved people as a shield. ugh.,-1
1266923280146948097,2020-05-31 02:43:42+00:00,829540761569931264,@NBCNews MAGA hats white supremacy are setting fires and destroying buildings to make black people look bad.,MAGA hats white supremacy are setting fires and destroying buildings to make black people look bad.,-1
1266923427283243008,2020-05-31 02:44:18+00:00,394498592,@NBCNews What a giant pile of horseshit,What a giant pile of horseshit,-1
1266924724447326208,2020-05-31 02:49:27+00:00,1160826462351581184,"@NBCNews Is this organized crime? No asshole, but you can find some at 1600 Pennsylvania Ave in DC. Big White House, columns in front, some brainless racist piece of shit claiming he’s the President. Go check it out.@govtimwalz #acab #ftp","Is this organized crime? No asshole, but you can find some at 1600 Pennsylvania Ave in DC. Big White House, columns in front, some brainless racist piece of shit claiming he’s the President. Go check it out. #acab #ftp",-1
1266926150821052416,2020-05-31 02:55:07+00:00,1724303582,"@NBCNews @JulietteLewis Yeah, I read the news. Crazy, Juliette. Right? Where FROM? Ug!","Yeah, I read the news. Crazy, Juliette. Right? Where FROM? Ug!",-1
1266929693435068416,2020-05-31 03:09:11+00:00,1265794871136268292,"@NBCNews Complete nonsensical talk going on. Black men have been killed for decades and to hear these idiots here talk about looted stores is unbelievable. How anyone can equate lost black lives to looting is so annoying. #BlackLivesMatters. 
Looting is a sign of power","Complete nonsensical talk going on. Black men have been killed for decades and to hear these idiots here talk about looted stores is unbelievable. How anyone can equate lost black lives to looting is so annoying. #BlackLivesMatters. 
Looting is a sign of power",-1
1266931154722131968,2020-05-31 03:15:00+00:00,1265794871136268292,"@NBCNews Hold your president accountable for inciting hatred, racism, xenophobia and homophobia. He has forced the entire country to reap what he Trump sowed....
America swore a racist and a white supremacist in suit into the white house.....""chicken has come home to roost""...#wematter","Hold your president accountable for inciting hatred, racism, xenophobia and homophobia. He has forced the entire country to reap what he Trump sowed....
America swore a racist and a white supremacist in suit into the white house.....""chicken has come home to roost""...#wematter",-1
1266931376206446592,2020-05-31 03:15:53+00:00,963624607902179328,@NBCNews China-ized,China-ized,-1
1266937175393701888,2020-05-31 03:38:55+00:00,22012737,@NBCNews They have been planted by QAnon. Trump supporters who are  white supremacist.,They have been planted by QAnon. Trump supporters who are  white supremacist.,-1
1266937789670621189,2020-05-31 03:41:22+00:00,756345335941857280,@NBCNews Sounds like FBI needs to step in?,Sounds like FBI needs to step in?,-1
1266938983017140224,2020-05-31 03:46:06+00:00,1208504719989100549,"@NBCNews The people who are judging the US military bases in Okinawa, Japan are not Okinawans either, but come from outside the prefecture and violence against the local people.","The people who are judging the US military bases in Okinawa, Japan are not Okinawans either, but come from outside the prefecture and violence against the local people.",-1
1266939271211958272,2020-05-31 03:47:15+00:00,1254911942776336384,@NBCNews @jack This is misinformation. @jack,This is misinformation.,-1
1266941764822278144,2020-05-31 03:57:10+00:00,1255582283890900995,@NBCNews I hope and pray we can trace their butts back to the source! Bring a case of treason up for a couple people and prosecute and convict them to the fullest extent of the law!  Go Home!!,I hope and pray we can trace their butts back to the source! Bring a case of treason up for a couple people and prosecute and convict them to the fullest extent of the law!  Go Home!!,-1
1266943284389257216,2020-05-31 04:03:12+00:00,47446314,"@NBCNews I hope you track these people down and find justice. 

Don’t let the community break further because of outsiders- find them!","I hope you track these people down and find justice. 

Don’t let the community break further because of outsiders- find them!",-1
1266943300046594048,2020-05-31 04:03:16+00:00,40752171,"@NBCNews @iJesseWilliams Lies. Atlanta police are singing the same tune. If the protesters in all the states are from out of state, which state are they from, Iran?","Lies. Atlanta police are singing the same tune. If the protesters in all the states are from out of state, which state are they from, Iran?",-1
1266943587595542529,2020-05-31 04:04:24+00:00,772167087531761665,@NBCNews @iJesseWilliams this has been debunked now.,this has been debunked now.,-1
1266943662526812160,2020-05-31 04:04:42+00:00,26477812,@NBCNews If you just hold the police accountable when the commit a crime NO OF THIS WOULD BE HAPPING.,If you just hold the police accountable when the commit a crime NO OF THIS WOULD BE HAPPING.,-1
1266943956115283969,2020-05-31 04:05:52+00:00,1098842092900503553,"@NBCNews @jack False. ""The mayor of St. Paul, Minnesota, said Saturday night that earlier statements that all the protesters who were arrested Friday were from out-of-state were not correct."" https://t.co/o6JVBj3Gjr","False. ""The mayor of St. Paul, Minnesota, said Saturday night that earlier statements that all the protesters who were arrested Friday were from out-of-state were not correct."" https://t.co/o6JVBj3Gjr",-1
1266944317496541187,2020-05-31 04:07:18+00:00,12140672,@NBCNews Occam's Razor says it's just mad citizens,Occam's Razor says it's just mad citizens,-1
1266944346508517376,2020-05-31 04:07:25+00:00,3308193925,@NBCNews @iJesseWilliams issue a correction as police records have now shown this information was incorrect.,issue a correction as police records have now shown this information was incorrect.,-1
1266945988629073920,2020-05-31 04:13:57+00:00,1225772365419819009,@NBCNews How many were paid by George Soros?,How many were paid by George Soros?,-1
1266945998150123525,2020-05-31 04:13:59+00:00,2244229980,@NBCNews Fox9 News says overwhelming majority had Minnesota addresses. https://t.co/7fRdvu66o2,Fox9 News says overwhelming majority had Minnesota addresses. https://t.co/7fRdvu66o2,-1
1266946298147725312,2020-05-31 04:15:10+00:00,2244229980,@NBCNews Quit blaming nonresidents and look at the source of the problem. https://t.co/7fRdvu66o2,Quit blaming nonresidents and look at the source of the problem. https://t.co/7fRdvu66o2,-1
1266946366455988224,2020-05-31 04:15:27+00:00,880254605279600640,@NBCNews @jack @jack why aren't you flagging your retweet!? He retracted this statement!,why aren't you flagging your retweet!? He retracted this statement!,-1
1266946509699981312,2020-05-31 04:16:01+00:00,1177088775119233024,@NBCNews @jack This was proven to be wrong wtf @TwitterSupport,This was proven to be wrong wtf,-1
1266946809034952704,2020-05-31 04:17:12+00:00,885459508729831424,"@NBCNews They're the #lumpenproletariat mobilised by the #ANTIFA,  were also used in #GEZI by the #PKK and in #Syria by the #YPG.","They're the #lumpenproletariat mobilised by the #ANTIFA,  were also used in #GEZI by the #PKK and in #Syria by the #YPG.",-1
1266947559701884929,2020-05-31 04:20:11+00:00,767037006371098624,@NBCNews Arrest records say they are from within the state so,Arrest records say they are from within the state so,-1
1266950664321732608,2020-05-31 04:32:31+00:00,1048238806288220160,"@NBCNews Derek Chauvin disguised  as a policeman murdered George Floyd. Chauvin caused good people to protest 4 justice. He also caused people LIKE HIM, to disguise as protesters, to violently riot, steal, and destroy. Choose who you will honor, Floyd or Chauvin.","Derek Chauvin disguised  as a policeman murdered George Floyd. Chauvin caused good people to protest 4 justice. He also caused people LIKE HIM, to disguise as protesters, to violently riot, steal, and destroy. Choose who you will honor, Floyd or Chauvin.",-1
1266953089711509504,2020-05-31 04:42:10+00:00,184140091,@NBCNews @jack Someone needs to put a fact-check on @jack retweet as it has proven to be wrong @Twitter @TwitterSupport @TwitterSafety,Someone needs to put a fact-check on  retweet as it has proven to be wrong,-1
1266953821172817921,2020-05-31 04:45:04+00:00,1171438069758586886,"@NBCNews lemme drop this link here
https://t.co/Qak2nXeSyI","lemme drop this link here
https://t.co/Qak2nXeSyI",-1
1266957018541314048,2020-05-31 04:57:46+00:00,745324584027598848,"@NBCNews “We understand that the catalyst for this was Minnesotans’ inability to deal with inequity...” 

That is some twisted, dark language from @GovTimWalz. 

https://t.co/awxnTaaeA4","“We understand that the catalyst for this was Minnesotans’ inability to deal with inequity...” 

That is some twisted, dark language from . 

https://t.co/awxnTaaeA4",-1
1266957793950605312,2020-05-31 05:00:51+00:00,1008564975613501440,@NBCNews Did they all drive there?,Did they all drive there?,-1
1266961503657197569,2020-05-31 05:15:36+00:00,783491260992462849,@NBCNews @RealOmarNavarro You were Told Wrong Mayor!!!,You were Told Wrong Mayor!!!,-1
1266962664787509248,2020-05-31 05:20:12+00:00,1053302917728530432,"@NBCNews That's not what contact tracing means.
Do better NBC.","That's not what contact tracing means.
Do better NBC.",-1
1266963554810433536,2020-05-31 05:23:45+00:00,150404352,"@NBCNews @PostOrwellian That Is Not Contract Tracing.

That is surveillance.

Stop protecting the cops and powers that be, they are literally attacking tout, too, now.

Investigate. Question. Report.

Stop merely parroting party propaganda.","That Is Not Contract Tracing.

That is surveillance.

Stop protecting the cops and powers that be, they are literally attacking tout, too, now.

Investigate. Question. Report.

Stop merely parroting party propaganda.",-1
1266964847759155206,2020-05-31 05:28:53+00:00,3020888722,"@NBCNews Antifa is close to being called a domestic terrorism group. At which time, it will be open season on them.","Antifa is close to being called a domestic terrorism group. At which time, it will be open season on them.",-1
1266970068832980992,2020-05-31 05:49:38+00:00,2606228954,@NBCNews Provocateurs  intent on causing social unrest!,Provocateurs  intent on causing social unrest!,-1
1266972280233607168,2020-05-31 05:58:25+00:00,712925648319283201,"@NBCNews Will you also look into the police departments to see if there are white supremist? if they are networked to other police departments? Do they have past criminal records and violations like Derek Chauvin, Thomas Lane, Tou Thao, and Alexander Kueng? Is this an organized crime?","Will you also look into the police departments to see if there are white supremist? if they are networked to other police departments? Do they have past criminal records and violations like Derek Chauvin, Thomas Lane, Tou Thao, and Alexander Kueng? Is this an organized crime?",-1
1266972806476005377,2020-05-31 06:00:30+00:00,1145431352952541184,@NBCNews @jack Does it matter?,Does it matter?,-1
1266973141508722688,2020-05-31 06:01:50+00:00,1211124317980749824,"@NBCNews @nickserignese Straight up horse hockey ( pardon the profanity)!!! Lol. Not the case...at all. 86% of those arrested in the chicanery in Minneapolis, were from the local areas around the Twin Cities.","Straight up horse hockey ( pardon the profanity)!!! Lol. Not the case...at all. 86% of those arrested in the chicanery in Minneapolis, were from the local areas around the Twin Cities.",-1
1266973421273001984,2020-05-31 06:02:57+00:00,3004210019,@NBCNews Look at that budding fascism there...,Look at that budding fascism there...,-1
1266973528735117313,2020-05-31 06:03:23+00:00,35809936,@NBCNews So. Many. Lies.,So. Many. Lies.,-1
1266975558556176384,2020-05-31 06:11:27+00:00,1256259827875155968,"@NBCNews Oh NOW you can do contact tracing? Too much of an effort to do when it protects the public health, but as soon as it might let you lock up more black people the police can’t do it fast enough? 🙄🙄🙄 #BlackLivesMatter","Oh NOW you can do contact tracing? Too much of an effort to do when it protects the public health, but as soon as it might let you lock up more black people the police can’t do it fast enough? 🙄🙄🙄 #BlackLivesMatter",-1
1266976945599688705,2020-05-31 06:16:57+00:00,442135115,"@NBCNews Ruh roh, someone was lying...","Ruh roh, someone was lying...",-1
1266978194982240257,2020-05-31 06:21:55+00:00,84119938,@NBCNews No they are peaceful protesters who fight for their human rights because they want to be safe. The real crime is the police and the government behind it.,No they are peaceful protesters who fight for their human rights because they want to be safe. The real crime is the police and the government behind it.,-1
1266979443035103232,2020-05-31 06:26:53+00:00,3042353131,@NBCNews they aren't terrorists,they aren't terrorists,-1
1266979669619781632,2020-05-31 06:27:47+00:00,5529162,@NBCNews Stop lying.,Stop lying.,-1
1266979671826214912,2020-05-31 06:27:47+00:00,1682297454,@NBCNews Where is the data. I can say sun is blue does not make it so. Jail records are public on their website why have you not compiled the data and done the check on it.,Where is the data. I can say sun is blue does not make it so. Jail records are public on their website why have you not compiled the data and done the check on it.,-1
1266980333012090880,2020-05-31 06:30:25+00:00,1682297454,@NBCNews Contact trace using FBI and fusion centers,Contact trace using FBI and fusion centers,-1
1266980915873341441,2020-05-31 06:32:44+00:00,98795644,"@NBCNews Oh, so people who live outside Minnesota are angry, too?

Guess what? People are angry in all 50 states!!","Oh, so people who live outside Minnesota are angry, too?

Guess what? People are angry in all 50 states!!",-1
1266981649239212033,2020-05-31 06:35:39+00:00,1111075056694759426,@NBCNews @andrewzimmern Which turned out to be complete b.s what good does it do to lie about that,Which turned out to be complete b.s what good does it do to lie about that,-1
1266982309774995459,2020-05-31 06:38:16+00:00,53168471,@NBCNews @SethAbramson Trump solution?,Trump solution?,-1
1266982906943209474,2020-05-31 06:40:39+00:00,120863850,"@NBCNews What can be done to hold corrupt Democrat leaders accountable,

not only for @GovTimWalz  @MayorCarter &amp; @MayorFrey lying,

but also for their inciting these riots in the first place?

Frey &amp; Melvin lied; Murderapolis fried
#RecallWalz","What can be done to hold corrupt Democrat leaders accountable,

not only for    &  lying,

but also for their inciting these riots in the first place?

Frey & Melvin lied; Murderapolis fried
#RecallWalz",-1
1266987146914566149,2020-05-31 06:57:29+00:00,51674258,@NBCNews They are communist terrorists,They are communist terrorists,-1
1266988080499765249,2020-05-31 07:01:12+00:00,1211960371218530304,@NBCNews Like me?,Like me?,-1
1266988113756164102,2020-05-31 07:01:20+00:00,51674258,"@NBCNews They are communist terrorists who are financially supported by communist governments such as People’s Republic of China, Cuba, Venezuela, etc.","They are communist terrorists who are financially supported by communist governments such as People’s Republic of China, Cuba, Venezuela, etc.",-1
1266989338534875136,2020-05-31 07:06:12+00:00,20960744,@NBCNews Maybe... the police are the organized criminal.,Maybe... the police are the organized criminal.,-1
1266990679797964805,2020-05-31 07:11:32+00:00,786432096,"@NBCNews Corona-madness
""Contact tracing""
just for the virus? no
US law enforcement's ability to track and surveil without a warrant is the worst it's ever been and the FBI has a new precrime program. 
It's not about keeping you safe and it never was. https://t.co/sJlaCuJI2j #nosjournaal","Corona-madness
""Contact tracing""
just for the virus? no
US law enforcement's ability to track and surveil without a warrant is the worst it's ever been and the FBI has a new precrime program. 
It's not about keeping you safe and it never was. https://t.co/sJlaCuJI2j #nosjournaal",-1
1266991215217725447,2020-05-31 07:13:39+00:00,1073899004377870336,@NBCNews Did anyone *really* believe the contract tracing apps were for the coronavirus?? 🤣,Did anyone *really* believe the contract tracing apps were for the coronavirus?? 🤣,-1
1266992345485946880,2020-05-31 07:18:09+00:00,51297008,@NBCNews I’m sure it will be the same in LA and Hollywood,I’m sure it will be the same in LA and Hollywood,-1
1266992943073804293,2020-05-31 07:20:31+00:00,786432096,"@NBCNews Corrupt mainstream media refusing to see the big picture..
It's only a reaction of frustration against big money,
the rich getter richer the poor poorer because of many years of corrupt government..
And the dumb civilians agreeing with these governmental measures....
#nosjournaal","Corrupt mainstream media refusing to see the big picture..
It's only a reaction of frustration against big money,
the rich getter richer the poor poorer because of many years of corrupt government..
And the dumb civilians agreeing with these governmental measures....
#nosjournaal",-1
1266994144200626177,2020-05-31 07:25:18+00:00,71775828,@NBCNews Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,-1
1266994191835504640,2020-05-31 07:25:29+00:00,71775828,@NBCNews Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,-1
1266994225473679362,2020-05-31 07:25:37+00:00,71775828,@NBCNews Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,Not Russians ? What will the left-wing MSM do without that propaganda jihad ?,-1
1266996409993179140,2020-05-31 07:34:18+00:00,1024923421329817600,@NBCNews they have rights to be concerned,they have rights to be concerned,-1
1266998441852514304,2020-05-31 07:42:22+00:00,1172979178817368065,@NBCNews Is this for Covid transmission?,Is this for Covid transmission?,-1
1267000573691334656,2020-05-31 07:50:51+00:00,883553688911872001,@NBCNews @jack @jack please suspend @Twitter for 2 weeks it’s spreading The anarchy the country is burning,please suspend  for 2 weeks it’s spreading The anarchy the country is burning,-1
1267002489125122048,2020-05-31 07:58:27+00:00,1138581355523186688,@NBCNews you mean like soros,you mean like soros,-1
1267004255220764674,2020-05-31 08:05:28+00:00,35313013,@NBCNews 100% of cops are being violent.,100% of cops are being violent.,-1
1267004440072130563,2020-05-31 08:06:12+00:00,35313013,"@NBCNews Are MPD cops also from out of state? They’re causing more damage than anyone.

https://t.co/PfH7au2Byo","Are MPD cops also from out of state? They’re causing more damage than anyone.

https://t.co/PfH7au2Byo",-1
1267006937591250949,2020-05-31 08:16:08+00:00,1259747338584600576,@NBCNews @jack Lol you pussy to suspend me,Lol you pussy to suspend me,-1
1267007588274769921,2020-05-31 08:18:43+00:00,143067176,@NBCNews *contact tracing*  🤔,*contact tracing*  🤔,-1
1267012185441685506,2020-05-31 08:36:59+00:00,256884306,"@NBCNews Now that this info has been backtracked on, and if is caused by local #Antifa what then?","Now that this info has been backtracked on, and if is caused by local #Antifa what then?",-1
1267015164907356160,2020-05-31 08:48:49+00:00,1034984218588336129,"@NBCNews @melvincarter3 
I don't know which cops you've been talking to, but they're either being lied to themselves, or they're lying to your face.
Either way, you're a moron if you believe that shit.","I don't know which cops you've been talking to, but they're either being lied to themselves, or they're lying to your face.
Either way, you're a moron if you believe that shit.",-1
1267016696620920833,2020-05-31 08:54:55+00:00,935947790,"@NBCNews And yet, @MnDPS_MSP was hitting locals with pellets while they were on their own porches.","And yet,  was hitting locals with pellets while they were on their own porches.",-1
